age,monthly_hours,genre_diversity,avg_danceability,avg_energy,avg_key,avg_loudness,avg_mode,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_tempo,avg_time_signature,listening_depth,age_group_adult,age_group_middle_aged,age_group_senior,age_group_teen,age_group_young_adult,age_group_genre_adult_electronic,age_group_genre_adult_folk,age_group_genre_adult_hip_hop,age_group_genre_adult_jazz,age_group_genre_adult_other,age_group_genre_adult_pop,age_group_genre_adult_rock,age_group_genre_middle_aged_classical,age_group_genre_middle_aged_electronic,age_group_genre_middle_aged_folk,age_group_genre_middle_aged_hip_hop,age_group_genre_middle_aged_jazz,age_group_genre_middle_aged_other,age_group_genre_middle_aged_pop,age_group_genre_middle_aged_rock,age_group_genre_senior_electronic,age_group_genre_senior_folk,age_group_genre_senior_hip_hop,age_group_genre_senior_jazz,age_group_genre_senior_other,age_group_genre_senior_pop,age_group_genre_senior_rock,age_group_genre_teen_electronic,age_group_genre_teen_folk,age_group_genre_teen_hip_hop,age_group_genre_teen_other,age_group_genre_teen_pop,age_group_genre_teen_rock,age_group_genre_young_adult_electronic,age_group_genre_young_adult_folk,age_group_genre_young_adult_hip_hop,age_group_genre_young_adult_jazz,age_group_genre_young_adult_other,age_group_genre_young_adult_pop,age_group_genre_young_adult_rock,user_id
0.3662817636829871,-0.349464677802735,0.7970352588566759,0.6475285446720941,-0.0277241262030907,0.1277325057588328,-0.5704378544192485,0.0151409983363114,1.870412716529943,0.1294039318183287,0.4519182274427911,0.6034092837366715,0.6112990602498677,-0.5026298888339518,-0.127720219257725,-0.773287462379225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536
-0.3766832742135382,0.2902278748638009,-1.5964640169891977,0.7855877254133955,-0.1508821459885937,-0.3612441503756811,0.3517635144735444,-0.0632354491793285,0.3356254112915485,0.0611748770295987,0.6310838921218329,-1.1140857917744875,0.2546060630797964,-0.658396975733611,0.4310030773869501,2.0829805963109305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326
-0.8494792074204179,-0.069837586191134,-0.0007978330919485,1.0787508444633738,-0.6104361037324539,-0.2291001991750757,-0.3403675579612849,-0.7615926484400102,1.174862226206374,-0.3117554559358266,-0.2651114076549121,-0.2516252576991291,0.8560933145148725,-0.6299604643274627,2.25152216915968,-0.2583675239464676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47
-0.4442255503859496,-0.4011037837108057,-0.0007978330919485,0.3874864985696499,1.3370846112494446,0.9995573896475742,1.077533628952973,0.7786198047239588,0.1936720170134963,-1.228162342382851,-0.798761636799583,0.2212775367943617,1.7439808518118716,1.1076245519541823,0.5540111241283486,-0.4523251949677264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640
-0.9170214835928292,1.579346647451201,-0.0007978330919485,0.0812217227730142,-0.3482585761154623,-0.0294511888298521,0.3756259581062552,0.2488379900434257,-1.043359581432573,1.2768130787719572,-0.7627366275565499,-1.591697072931906,-0.3735167088293775,-0.1648783439739095,0.4441398590777673,0.7072363784053615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290
2.1899232203380947,-1.469809981738676,0.7970352588566759,0.5609735434038672,-1.6905626983861068,-0.722914732481787,-0.6657450408137665,0.0585204759719731,-0.8383424332310985,2.3160243864758785,-0.9115845367742942,1.7568331938821016,-0.0412181604603776,-1.462451725649656,0.5540111241283486,-1.2980607535101207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
-0.7143946550755952,0.4839183901633576,-0.0007978330919485,-0.298079083423752,-1.0207822825664867,-0.547456821380135,-1.0942837773190068,-0.0337999507911017,-0.2131391090115765,0.4826706423999348,0.4913927472671641,-0.3530196812490282,-0.493240411192702,0.4813945762393093,0.3799074272020593,0.0658587940177803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630
0.2987394875105757,-0.8955221431534586,1.5948683508053003,1.300311160945747,-0.0860665502073737,0.6940653938786031,-0.0504966322855042,-0.8450524365424917,1.406090615991234,0.1507498370020289,-0.3141639571983011,0.1498671482314281,1.9889213124670837,-0.1408489232781408,0.5540111241283486,-1.2205647808933353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845
0.2987394875105757,-0.6389204634946198,-0.0007978330919485,-0.9043941861986944,0.6661571774594081,-0.1474165921619359,0.6140601355523583,-0.6573677455943285,0.282261492735587,-1.02874149084801,0.2888258694638212,-0.6476212824234474,-0.3493012649691251,-0.7565239880135236,0.5540111241283486,-0.5915678031367593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
-1.187190588282475,2.104696901517713,-0.0007978330919485,-0.1730130201609889,0.8622555461886237,-0.4152421260601605,0.9691095729285568,0.1370359791069246,0.3970514452667232,-0.5710930900164116,-0.112750751977138,-0.2082295572852085,0.9206166233854216,-0.1731162271544768,0.342483268049681,1.0148310334353736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99
1.4469581824415694,-1.2198400093503077,1.5948683508053003,-0.0714996585749336,-0.2024301744322839,0.6977818415156951,0.5887409422614144,-0.3320095832718282,0.8097478701853688,0.247406245581846,-0.5627443904895081,0.2389352056331131,-0.2450832022889257,-0.2347313185267374,0.5540111241283486,-1.34715771122975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134
-0.9845637597652408,2.4234537862832792,-0.798630925040573,-0.0034633956833548,0.16873550430096,0.2281821365145568,0.2910061482176398,1.3444121344576616,-0.9134695355793736,-1.1760964958048898,-0.5514408754734911,-1.4511339302808468,-0.4137761068927623,-1.224624223077783,0.5540111241283486,2.327977981832848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,532
0.5689085922002213,-1.504917378774696,-0.798630925040573,-0.1026741691258721,0.0024853310462758,-1.1724657782091847,0.3280157892886573,-1.114750605888171,-0.4453265496081389,-0.7029866224190856,-0.4687982381596011,1.300982983107102,-0.2332222475390929,0.9856371107580864,-2.203849957435153,-0.7387911916663289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
-1.0521060359376522,2.7640125293817657,1.5948683508053003,1.5444011327058145,0.8361959880898028,1.1172031067764392,-0.0063599641519254,-0.249955809437177,0.9938731576284592,-0.6629578598944914,-0.6761440866126729,0.0749943120778182,1.93781917731108,0.0669761218047333,-0.2640664879349418,0.2078832515772421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,583
1.582042734786392,-1.4569291900420092,-1.5964640169891977,1.1572909514504932,1.0375923049612423,1.258222145189185,0.9073489510314646,-0.9816229988920058,-0.0953908539681463,-0.2162397181241233,-0.91151447513006,0.263006370022146,1.2732559514224675,0.0154739643532862,0.5540111241283486,0.0370458299220617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513
0.2311972113381643,-0.5737197803432553,-0.0007978330919485,1.1849829040660127,-1.1440116788936234,0.3621335277771766,-1.4971915082125171,-1.044488813306862,-0.2110563390600521,0.171837988693729,1.591820042467535,0.5631661842054481,-0.4011426812573107,0.1440176334104357,-0.4159951873181257,-0.5533925448468375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
-0.7819369312480066,0.1360665161234064,-0.798630925040573,-0.2191104979478868,1.094707023628383,-0.1644340102896733,0.0121704737788208,1.658741206531941,1.3481587703479936,0.3327798394217916,-0.9125307301139494,2.173467469212798,0.4771770757639165,1.0180275896924031,0.5540111241283486,0.5422789037068619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
-0.7143946550755952,-0.2449040670072197,-0.0007978330919485,0.6328422345073942,-0.889193109479789,-0.3526415749561436,-0.1640248818255112,-0.4430412455468229,-0.9184664699637518,-0.0312410269507635,0.8207698594409112,-1.2995397767632293,0.4772416506240444,-0.7441662019639033,-0.7972414490309209,-0.3608696420231527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242
-0.5793101027307723,0.1246777923045208,-0.798630925040573,-0.2263392670585842,0.0970015275080885,0.0668626578210365,-0.198578443477227,-0.4509130899366305,-0.2281289980902912,-0.2686456386095974,0.3161278899427422,-0.8073982922215035,-0.4352737273785432,0.5157746080814032,0.3844719436008698,0.5333880464874837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555
0.0961126589933415,-0.5594732373648469,0.7970352588566759,-0.1339536443588012,-0.0035914179680467,-0.8404896213643377,-0.2015246534652291,0.3252239310653013,0.74232141042069,-0.1099488107672661,-0.5904626068161966,1.1840973271663815,0.1240547365513437,-1.2512220803128522,-0.1318519243691618,-0.8716561372689172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812
0.5689085922002213,-0.8579218766308124,-0.798630925040573,-0.4266675182701466,1.074251772244993,0.2512772039736297,0.4428515245536712,-0.2272332259137355,-0.3969076808424241,-1.4468308646327157,-0.0756457951701234,-1.0977578626880895,0.3628334484371844,-0.3758394587153477,-0.2543274687437091,-0.2336999520664677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456
-0.3766832742135382,0.019105207926524,-1.5964640169891977,-2.186203371331571,1.7211268320970556,-0.1081456272517723,0.8175139645492039,0.1799947217128616,0.3759351072808322,-1.3011998830590985,2.0903736624905,0.1495229351260736,-1.8967838012631868,1.128052562823295,-0.0874235487579864,1.7654938051202664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
3.135515086751854,-1.3298801146729418,-0.798630925040573,-0.2666165201072691,-0.1484465948037168,1.4799347927962796,0.2959940004964529,0.2128274749902555,-0.9076207141885008,0.3299280841638573,0.1714037665247141,-1.061216012506846,-1.1885561641854787,-0.8565540681484848,0.5540111241283486,-0.6021445095667335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687
1.4469581824415694,-0.6326016672264672,-1.5964640169891977,-0.5193453750121232,0.6598672327676262,-0.374599124167232,0.2847723851586335,0.4485742790459651,-0.0604491882450905,0.1587108977710556,-0.6741776250112449,0.2746616648202497,-0.8612305339370228,0.3122332606648554,0.5540111241283486,1.0023398905968253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316
0.4338240398553984,0.2839247300476453,1.5948683508053003,0.4975660964783747,-1.471563784346612,-0.3304688195900316,-1.533500615564071,-0.0063533374291067,-1.0138615840103036,0.1989769449922651,-0.7795656516600008,-0.9715954123940302,0.0988057441164518,-0.1298407230761342,-0.669420259678011,-0.7601842363197481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593
-0.1065141695238926,-0.3319418906413932,-0.798630925040573,0.1554470335499555,1.2369795821329672,-0.7464297102582974,1.338577192351671,-1.9874760295297,-0.1512067615517296,-1.1659270195166662,-0.8907563401001237,-1.3003448385850782,1.4372927011117376,0.2408701814887509,0.5540111241283486,0.1769178686877669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281
0.5013663160278099,-1.2935878648368664,0.7970352588566759,-0.0157974550379683,-0.1000396423679394,0.9903193626639454,0.2252380538240015,-0.8558913700622944,-0.2993432895377884,0.4230046179961117,-0.9088024230746626,0.2340017475175138,0.4023901627556207,-0.8838942950754424,0.5540111241283486,-1.2155177554436034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383
-0.3766832742135382,0.4158329026051127,-0.0007978330919485,-0.1959940834800475,-0.9944357957191372,-0.0243239343713008,-1.531797802574523,-0.6149057481386802,-0.5318969659175316,0.5224130166249884,3.1509129998735803,-0.0610635859589155,-0.80114244271544,-0.1751944551372239,0.2710926166231284,0.0259944713189336,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805
-0.5793101027307723,0.157976683222469,-1.5964640169891977,-1.345114159446575,0.841036362617871,-0.8871737684206439,0.8140621241571039,-0.5415622979880147,0.336968141089866,-0.4460001000736392,-0.5641738614755968,-0.6587395417944559,-0.2847986767046587,1.438637083304667,-0.1116794817662821,1.928113403022876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517
