year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,song_age,duration_min,duration_category_long,duration_category_medium,duration_category_short,duration_category_very_long,mood_category_angry,mood_category_happy,mood_category_peaceful,mood_category_sad,track_id
-0.9247371736595666,1.3541424538156006,-0.7914586925813877,0.9923290487908158,1.084205870289927,0.6878602400656154,0.7310597552953455,-0.4724868260440695,-0.6681540348171834,-0.5396025532712398,0.6730523241065526,0.1815153293996832,1.6475255046683923,0.2894406245657638,1.3541424538156006,0.924737173659552,1.3541424538156008,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20
0.6549839880807595,0.4463068919892606,0.1744679251769863,0.8934617103857121,-0.6698887265227687,1.279396614943361,0.7310597552953455,-0.5095077186634757,-0.7650713065014293,-0.4935466683747821,-0.6860737654690147,-0.8029730299589543,-0.3934271781440892,0.2894406245657638,0.4463068919892606,-0.6549839880807741,0.4463068919892612,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1109
0.4970118719067269,-0.5722051927564106,2.41135061893322,-0.4206499959154585,-0.6698887265227687,0.3919582813976884,-1.367877239523332,-0.0134277575634347,-0.7491491034980631,-0.5213146690495808,0.4717003108360983,0.7457952426906097,-0.6707228938286984,0.2894406245657638,-0.5722051927564106,-0.4970118719067414,-0.5722051927564101,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,788
-0.766765057485534,-0.5406391303025239,-1.051298601452061,1.3177673710409488,-0.377539627053986,1.512961180872023,-1.367877239523332,1.1286667797452417,-0.7249436806738921,-0.531164577279261,-0.7615807704454352,-0.722933325946057,-0.6297994401926086,0.2894406245657638,-0.5406391303025239,0.7667650574855195,-0.5406391303025234,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,646
0.8129561042547921,0.4129342644761414,0.1123322947948687,0.3126160972557276,0.7918567708211446,0.1399332858595444,-1.367877239523332,-0.4891462277228022,-0.4676834816836648,-0.2962123294388647,-0.059645279738712,-1.5857613352050903,-0.0629610881113638,0.2894406245657638,0.4129342644761414,-0.8129561042548067,0.4129342644761419,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,538
0.023095523384629,0.4272647197432965,-2.243172966054499,-0.2229153191052509,-0.9622378259915512,-0.5198264158358515,0.7310597552953455,-0.4669336921511586,-0.6572926271396707,1.4471878097803306,-0.76717388192517,-1.7362359787493375,-0.9133859238932313,0.2894406245657638,0.4272647197432965,-0.0230955233846436,0.4272647197432972,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22
-1.240681406007632,1.0156190160609062,-0.1757510824313132,-1.6976864503147149,1.084205870289927,-1.6004304041358126,0.7310597552953455,-0.6150172626287828,-0.2191124088354477,-0.5100192111479678,-0.6413288736311359,-1.5625498210413502,-0.2102252904436871,0.2894406245657638,1.0156190160609062,1.2406814060076172,1.0156190160609069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1265
0.4970118719067269,0.5913203575546797,0.6659042745628255,0.7245633406103265,1.6689040692274926,0.2758448545786285,-1.367877239523332,-0.6390808428313968,-0.7545177421500907,-0.5383587082046932,0.0298445039370456,0.9218825915189836,0.1056181101050063,0.2894406245657638,0.5913203575546797,-0.4970118719067414,0.59132035755468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1180
0.3390397557326943,-0.1143874284890191,-0.034533740653773,-0.6389820348933957,-0.377539627053986,-0.0564428783920456,0.7310597552953455,-0.5946557716881096,-0.1756667781253973,-0.5118009351622103,-0.4847217521985602,-1.1591497128163477,-0.2273241332957245,0.2894406245657638,-0.1143874284890191,-0.3390397557327088,-0.1143874284890187,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1231
0.6549839880807595,-0.5570691071250031,-0.0119389659693666,1.309528426173857,-0.9622378259915512,1.181743617733783,0.7310597552953455,0.5752044350851214,-0.7635947757091549,-0.5394485854224619,0.2927207434845834,-0.7189313407454121,0.609046859046112,0.2894406245657638,-0.5570691071250031,-0.6549839880807741,-0.5570691071250028,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,672
-0.1348765927894036,0.3792442674255895,0.3043878796123226,-0.4124110510483665,-0.377539627053986,0.4272738858680016,-1.367877239523332,-0.2799781844231582,1.1680445145497342,0.6168371842748519,-0.7845125275123479,-0.01858393063256,0.1035434951210018,0.2894406245657638,0.3792442674255895,0.134876592789389,0.3792442674255898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,429
0.4970118719067269,0.1463316465119731,-0.5598622520662221,-0.5318757516211998,-0.6698887265227687,0.1035475115567975,0.7310597552953455,-0.6761017354508029,0.0694907094527444,-0.5396025532712398,-0.5798046473540526,-1.6045706656481211,-0.4889933135362994,0.2894406245657638,0.1463316465119731,-0.4970118719067414,0.1463316465119733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,440
